id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,shape_ir2,shape_ir3,shape_reg,tot_baths,tot_sq_ft,sale_cod,sale_cwd,sale_con,sale_conld,sale_conli,sale_conlw,sale_new,sale_oth,sale_wd_,log_sqft,sqft_qual,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker
2195,909176080,190,RH,60.0,10896,Pave,Bnk,Inside,Gtl,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256.0,Unf,0.0,1184.0,1440.0,GasA,Ex,Y,FuseA,1440,1440,515,3395,0.0,0.0,2,0,8,2,Fa,14,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,N,0,110,0,0,0,0,unkwn,unkwn,0,3,2007,WD ,200000,0,0,1,2.0,4320.0,0,0,0,0,0,0,0,0,1,8.371010681238156,25920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2081,905475270,20,RL,60.0,5400,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,453.0,Unf,0.0,411.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Unf,1.0,399.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,5,2007,WD ,118000,0,0,1,2.0,2127.0,0,0,0,0,0,0,0,0,1,7.6624678152002375,10635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2774,907175030,20,RL,70.0,9100,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400.0,Unf,0.0,125.0,1525.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,1.0,0.0,2,0,3,1,Gd,6,Typ,0,unkwn,Attchd,1950,RFn,2.0,541.0,TA,TA,Y,219,36,0,0,0,0,unkwn,unkwn,0,9,2006,WD ,235000,0,0,1,3.0,3591.0,0,0,0,0,0,0,0,0,1,8.186185994226083,25137.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,535151130,90,RL,70.0,7728,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,1190,0,0,1190,1.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Unf,2.0,540.0,TA,TA,Y,0,18,0,0,0,0,GdWo,unkwn,0,5,2006,WD ,132500,0,0,1,2.0,2836.0,0,0,0,0,0,0,0,0,1,7.950149887652018,14180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1793,528445070,60,RL,75.0,8778,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,528,0,1830,0.0,0.0,2,1,3,1,Gd,7,Typ,0,unkwn,BuiltIn,1950,RFn,3.0,859.0,TA,TA,Y,0,40,0,0,0,0,unkwn,unkwn,0,3,2007,WD ,221300,0,0,1,3.0,3991.0,0,0,0,0,0,0,0,0,1,8.291797105048733,31928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
882,907414020,20,RL,63.0,8487,Pave,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1480.0,1500.0,GasA,Ex,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,Gd,6,Typ,0,unkwn,Attchd,1950,RFn,2.0,570.0,TA,TA,Y,192,36,0,0,0,0,unkwn,unkwn,0,8,2009,WD ,190000,0,0,1,2.0,3570.0,0,0,0,0,0,0,0,0,1,8.180320874773685,24990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,907252050,60,RL,69.05520046484602,9930,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,Gd,6,Typ,0,unkwn,Attchd,1950,Fin,2.0,591.0,TA,TA,Y,320,54,0,0,0,0,unkwn,unkwn,0,7,2006,WD ,222000,0,0,0,3.0,3179.0,0,0,0,0,0,0,0,0,1,8.064321960910803,22253.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,909428280,20,RL,100.0,17500,Pave,Lvl,Inside,Gtl,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1950,Fin,2.0,567.0,TA,TA,Y,0,207,162,0,0,0,unkwn,unkwn,0,5,2010,WD ,335000,0,0,1,3.0,4371.0,0,0,0,0,0,0,0,0,1,8.382747094863314,30597.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,528431070,20,RL,78.0,10206,Pave,Lvl,Inside,Gtl,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,1950,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,0,0,unkwn,unkwn,0,9,2009,WD ,257500,0,0,1,3.0,3998.0,0,0,0,0,0,0,0,0,1,8.293549515060345,31984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1115,528429080,20,RL,75.0,14587,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1950,Fin,2.0,592.0,TA,TA,Y,0,174,0,0,0,0,unkwn,unkwn,0,8,2008,New,264132,0,0,0,2.0,3596.0,0,0,0,0,0,0,1,0,0,8.18757739559151,32364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,905105190,20,RL,65.0,7800,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450.0,Unf,0.0,414.0,864.0,GasA,Ex,Y,SBrkr,899,0,0,899,0.0,0.0,1,0,3,1,Gd,5,Typ,0,unkwn,Attchd,1950,Fin,1.0,288.0,TA,TA,Y,64,0,0,0,0,0,MnPrv,unkwn,0,6,2009,WD ,130000,0,0,1,1.0,2051.0,0,0,0,0,0,0,0,0,1,7.62608275807238,10255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
732,903202170,70,RL,50.0,4960,Pave,Lvl,Inside,Gtl,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,297.0,297.0,GasA,Ex,Y,SBrkr,1001,653,0,1654,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1950,Unf,1.0,336.0,TA,TA,N,244,60,0,0,0,0,unkwn,unkwn,0,5,2009,WD ,137000,0,0,1,2.0,2287.0,0,0,0,0,0,0,0,0,1,7.734996194022781,11435.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,910206110,30,RM,60.0,7392,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,0,0,unkwn,unkwn,0,5,2008,WD ,99500,0,0,1,1.0,1792.0,0,0,0,0,0,0,0,0,1,7.491087593534876,8960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,905107110,90,RL,69.05520046484602,7424,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1319.0,Unf,0.0,0.0,1319.0,GasA,TA,Y,SBrkr,1373,0,0,1373,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1950,Fin,2.0,591.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,5,2010,WD ,160250,0,0,0,2.0,3283.0,0,0,0,0,0,0,0,0,1,8.096512917501594,16415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2830,908188120,160,RM,24.0,2522,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,unkwn,Detchd,1950,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,unkwn,unkwn,0,5,2006,WD ,130000,0,0,1,2.0,3059.0,0,0,0,0,0,0,0,0,1,8.025843344150903,21413.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,910202030,30,RM,46.0,3672,Pave,Lvl,Inside,Gtl,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,1.0,100.0,Fa,Fa,N,0,0,96,0,0,0,unkwn,unkwn,0,9,2007,WD ,75200,0,0,1,1.0,1732.0,0,0,0,0,0,0,0,0,1,7.4570320891223805,8660.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,923252075,80,RL,62.0,7706,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Rec,114.0,GLQ,270.0,0.0,384.0,GasA,Ex,Y,SBrkr,1091,0,0,1091,0.0,1.0,1,0,2,1,TA,5,Typ,0,unkwn,Attchd,1950,Fin,1.0,429.0,TA,TA,Y,280,0,0,0,0,0,unkwn,Shed,700,8,2009,WD ,131250,0,0,1,2.0,1904.0,0,0,0,0,0,0,0,0,1,7.55171221535131,11424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,535426350,20,RL,69.05520046484602,12929,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,697.0,Unf,0.0,384.0,1081.0,GasA,TA,Y,SBrkr,1081,0,0,1081,1.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,CarPort,1950,Unf,1.0,401.0,TA,TA,Y,36,82,0,0,0,0,unkwn,unkwn,0,6,2008,WD ,148000,0,0,0,2.0,2563.0,0,0,0,0,0,0,0,0,1,7.848933726364071,15378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559,532376070,20,RL,69.05520046484602,9316,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,Gd,Y,SBrkr,1020,0,0,1020,0.0,0.0,2,0,3,1,TA,5,Typ,0,unkwn,Attchd,1950,Unf,1.0,288.0,TA,TA,Y,171,0,0,0,0,0,MnPrv,unkwn,0,5,2009,Oth,124100,0,0,0,2.0,2332.0,0,0,0,0,0,0,0,1,0,7.754481547470383,11660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1203,534252090,85,RL,69.05520046484602,12122,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,867.0,Unf,0.0,77.0,944.0,GasA,Gd,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,Ex,6,Typ,0,unkwn,Attchd,1950,RFn,2.0,588.0,TA,TA,Y,144,76,0,0,0,0,unkwn,unkwn,0,7,2008,WD ,178400,0,0,0,2.0,2531.0,0,0,0,0,0,0,0,0,1,7.836369760545124,17717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2083,905476160,90,RL,42.0,7711,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440.0,Unf,0.0,0.0,1440.0,GasA,TA,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,TA,8,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,N,321,0,0,0,0,0,unkwn,unkwn,0,8,2007,Oth,150000,0,0,0,4.0,2880.0,0,0,0,0,0,0,0,1,0,7.965545573129992,11520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,907187060,60,RL,43.0,12352,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,0,1753,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1950,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,0,0,unkwn,unkwn,0,3,2007,WD ,217000,1,0,0,4.0,3140.0,0,0,0,0,0,0,0,0,1,8.0519780789023,21980.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,528429060,60,RL,75.0,12447,Pave,Lvl,Inside,Gtl,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1116,848,0,1964,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,1950,Fin,2.0,760.0,TA,TA,Y,200,70,0,0,0,0,unkwn,unkwn,0,1,2006,New,252000,0,0,0,3.0,3824.0,0,0,0,0,0,0,1,0,0,8.249052274171293,30592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535,531363030,20,RL,63.0,7500,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,GLQ,54.0,Unf,0.0,1087.0,1141.0,GasA,Ex,Y,SBrkr,1141,0,0,1141,1.0,0.0,1,1,3,1,Gd,6,Typ,0,unkwn,Detchd,1950,RFn,2.0,484.0,TA,TA,Y,182,0,0,0,0,0,unkwn,unkwn,0,6,2009,WD ,152000,0,0,1,3.0,2766.0,0,0,0,0,0,0,0,0,1,7.925157512224703,19362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,903233140,45,RM,51.0,6120,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Ex,Y,FuseA,854,0,0,854,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,576.0,TA,TA,Y,48,112,0,0,0,0,GdPrv,unkwn,0,7,2007,WD ,132000,0,0,1,1.0,2262.0,0,0,0,0,0,0,0,0,1,7.724004656676065,15834.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,902206090,50,RM,56.0,9576,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,Y,SBrkr,885,297,0,1182,0.0,0.0,1,1,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,1.0,378.0,Fa,TA,Y,0,0,0,0,0,0,GdWo,unkwn,0,5,2006,WD ,120000,0,0,1,2.0,2330.0,0,0,0,0,0,0,0,0,1,7.753623546559746,13980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2391,528120140,60,RL,82.0,9942,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,1290.0,Unf,0.0,316.0,1606.0,GasA,Ex,Y,SBrkr,1625,466,0,2091,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1950,RFn,2.0,521.0,TA,TA,Y,194,84,0,0,0,0,unkwn,unkwn,0,5,2006,New,338500,0,0,0,4.0,4218.0,0,0,0,0,0,0,1,0,0,8.34711636103872,37962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,535325400,30,RL,65.0,7898,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,TA,4,Typ,0,unkwn,Detchd,1950,Unf,2.0,676.0,TA,TA,N,0,0,0,0,0,0,unkwn,unkwn,0,4,2010,WD ,105000,0,0,1,2.0,2237.0,0,0,0,0,0,0,0,0,1,7.71289096149013,8948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999,527107210,60,RL,57.0,21872,Pave,HLS,FR2,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,604.0,Unf,0.0,125.0,729.0,GasA,Ex,Y,SBrkr,729,717,0,1446,0.0,1.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1950,Unf,2.0,406.0,TA,TA,Y,264,22,0,0,0,0,unkwn,unkwn,0,8,2008,WD ,175000,1,0,0,4.0,2581.0,0,0,0,0,0,0,0,0,1,7.855932199718614,18067.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,905352030,60,RL,83.0,10005,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392.0,Unf,0.0,768.0,1160.0,GasA,Ex,Y,SBrkr,1156,866,0,2022,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1950,Fin,2.0,505.0,TA,TA,Y,288,117,0,0,0,0,unkwn,unkwn,0,3,2008,WD ,192000,0,0,1,3.0,3687.0,0,0,0,0,0,0,0,0,1,8.212568398234145,25809.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,907401080,60,RL,41.0,12393,Pave,Lvl,FR2,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,1950,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,unkwn,unkwn,0,9,2006,WD ,195000,1,0,0,3.0,3229.0,0,0,0,0,0,0,0,0,1,8.079927770758275,22603.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,528456220,60,FV,75.0,9000,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,Gd,6,Typ,0,unkwn,Attchd,1950,RFn,2.0,676.0,TA,TA,Y,0,30,0,0,0,0,unkwn,unkwn,0,6,2009,WD ,210000,0,0,1,3.0,3034.0,0,0,0,0,0,0,0,0,1,8.017637159908478,24272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1753,528250070,60,RL,63.0,7875,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,1950,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,0,unkwn,unkwn,0,7,2007,WD ,211000,0,0,1,3.0,3229.0,0,0,0,0,0,0,0,0,1,8.079927770758275,22603.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,903226130,50,RM,50.0,6000,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672.0,Unf,0.0,0.0,672.0,GasA,TA,Y,SBrkr,757,567,0,1324,0.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,Detchd,1950,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,128000,0,0,1,1.0,2236.0,0,0,0,0,0,0,0,0,1,7.71244383427499,8944.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,534400060,20,RL,100.0,10175,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,Gd,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1950,RFn,2.0,576.0,TA,TA,Y,0,0,0,407,0,0,unkwn,unkwn,0,7,2008,WD ,180500,0,0,0,2.0,3426.0,0,0,0,0,0,0,0,0,1,8.139148678884066,20556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,902302150,190,RM,85.0,13600,Pave,Lvl,Inside,Gtl,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,TA,N,SBrkr,1422,915,0,2337,0.0,0.0,2,0,5,2,TA,10,Min2,0,unkwn,Detchd,1950,Unf,2.0,560.0,TA,TA,Y,0,57,0,0,0,0,unkwn,unkwn,0,9,2007,WD ,90000,0,0,1,2.0,3559.0,0,0,0,0,0,0,0,0,1,8.177234885510194,17795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
