,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,mo_sold,yr_sold,sale_type,saleprice
1178,902206260,30,RM,50.0,5784,Pave,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,190.0,190.0,GasA,Gd,Y,FuseA,886,0,0,886,0.0,0.0,1,0,2,TA,4,Typ,0,,Attchd,Unf,1.0,273.0,TA,TA,Y,144,20,80,0,0,0,12,2009,WD ,91300
1179,907405030,20,RL,70.0,9135,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0.0,1342.0,1682.0,GasA,Ex,Y,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,Gd,7,Typ,0,,Attchd,RFn,2.0,544.0,TA,TA,Y,192,23,0,0,0,0,5,2006,WD ,200000
1180,535450310,50,RL,78.0,10496,Pave,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,844.0,1040.0,GasA,Ex,Y,SBrkr,1168,678,0,1846,0.0,0.0,2,0,3,TA,7,Typ,1,Gd,Attchd,Unf,1.0,315.0,TA,TA,Y,0,0,0,0,0,0,1,2007,WD ,143000
1181,905200280,50,RL,,13650,Pave,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,1252,668,0,1920,1.0,0.0,2,0,4,Gd,8,Typ,1,Gd,Attchd,Unf,2.0,451.0,TA,TA,Y,0,0,0,0,0,0,7,2006,WD ,172500
1182,908103090,20,RL,67.0,8308,Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,115.0,1088.0,GasA,TA,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,2.0,520.0,TA,TA,P,0,0,0,0,0,0,6,2007,COD,110000
1183,534277090,20,RL,,9450,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,265.0,1040.0,GasA,TA,Y,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,TA,6,Typ,1,Gd,Attchd,RFn,3.0,768.0,TA,TA,Y,0,0,84,0,0,0,5,2009,WD ,140000
1184,906394050,20,RL,78.0,9317,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1290.0,1314.0,GasA,Gd,Y,SBrkr,1314,0,0,1314,0.0,0.0,2,0,3,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,440.0,TA,TA,Y,0,22,0,0,0,0,3,2007,WD ,176432
1185,531450090,20,RL,,7153,Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,Y,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,Gd,6,Typ,0,,Attchd,RFn,2.0,496.0,TA,TA,Y,112,51,0,0,0,0,6,2008,WD ,179200
1186,906380120,20,RL,68.0,8814,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0.0,349.0,1274.0,GasA,Ex,Y,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,Gd,6,Typ,0,,Attchd,RFn,2.0,508.0,TA,TA,Y,264,98,0,0,0,0,1,2007,New,203000
1187,528435060,20,RL,83.0,9849,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,Gd,7,Typ,0,,Attchd,RFn,3.0,954.0,TA,TA,Y,0,56,0,0,0,0,6,2007,New,248328
1188,916382110,20,RL,79.0,14463,Pave,HLS,Corner,Timber,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1115.0,Unf,0.0,526.0,1641.0,GasA,Ex,Y,SBrkr,1641,0,0,1641,1.0,0.0,2,0,3,Ex,7,Typ,0,,Attchd,Fin,3.0,885.0,TA,TA,Y,0,95,0,0,0,0,1,2009,WD ,316500
1189,905403060,50,RL,50.0,5190,Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,TA,Y,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,TA,5,Typ,1,Gd,Attchd,Unf,1.0,249.0,TA,TA,Y,135,0,0,0,0,0,1,2008,WD ,125600
1190,902406020,20,RM,65.0,9750,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,200.0,Unf,0.0,784.0,984.0,GasA,Gd,Y,SBrkr,984,0,0,984,1.0,0.0,1,0,2,Fa,5,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,N,0,0,0,0,0,0,6,2008,WD ,110000
1191,902205130,30,RM,50.0,6000,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710.0,960.0,GasA,Gd,Y,FuseA,960,0,0,960,0.0,0.0,1,0,2,Fa,5,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,168,0,0,0,7,2007,WD ,108500
1192,911204090,20,C (all),66.0,8712,Grvl,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044,0,0,1044,0.0,0.0,1,0,2,Fa,4,Typ,0,,Basment,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,6,2010,WD ,55993
1193,902206220,50,RM,69.0,11851,Pave,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,100,126,0,0,0,6,2010,WD ,129000
1194,916402125,20,RL,54.0,13811,Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,GasA,Gd,Y,SBrkr,1137,0,0,1137,1.0,0.0,2,0,2,Gd,5,Typ,1,TA,Attchd,Unf,2.0,551.0,TA,TA,Y,125,0,0,0,0,0,7,2006,WD ,176000
1195,535402090,20,RL,83.0,10143,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,384.0,Unf,0.0,996.0,1380.0,GasA,Fa,Y,SBrkr,1380,0,0,1380,0.0,0.0,1,1,3,TA,6,Typ,0,,Attchd,Unf,1.0,364.0,TA,TA,Y,0,0,0,0,216,0,6,2009,WD ,154000
1196,916402215,20,RL,93.0,18265,Pave,Lvl,Corner,Timber,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,920.0,Rec,60.0,276.0,1256.0,GasA,Ex,Y,SBrkr,1256,0,0,1256,0.0,0.0,2,0,3,Gd,6,Typ,1,Fa,Attchd,Unf,2.0,578.0,TA,TA,Y,282,0,0,0,0,0,3,2008,WD ,180000
1197,923225050,120,RM,44.0,4224,Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,Y,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,TA,6,Typ,1,Po,Attchd,Fin,2.0,528.0,TA,TA,Y,536,90,0,0,0,0,8,2007,WD ,134000
1198,905426010,20,RL,84.0,12615,Pave,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,477.0,Unf,0.0,725.0,1202.0,GasA,TA,Y,SBrkr,2158,0,0,2158,1.0,0.0,2,0,4,Gd,7,Typ,1,Gd,Attchd,Unf,2.0,576.0,TA,TA,Y,0,29,39,0,0,0,6,2007,WD ,243000
1199,916475020,20,RL,85.0,14536,Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,808.0,TA,TA,Y,0,252,0,0,0,0,11,2007,WD ,270000
1200,914452190,20,RL,71.0,9187,Pave,Bnk,Corner,Mitchel,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,TA,5,Typ,0,,Attchd,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,6,2007,WD ,134000
1201,528365070,60,RL,90.0,9900,Pave,Low,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987.0,Unf,0.0,360.0,1347.0,GasA,Ex,Y,SBrkr,1372,1274,0,2646,1.0,0.0,2,1,4,Gd,9,Typ,1,TA,Attchd,RFn,3.0,656.0,TA,TA,Y,340,60,144,0,0,0,4,2009,WD ,260000
1202,907420060,60,RL,64.0,8333,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,SBrkr,738,753,0,1491,0.0,0.0,2,1,3,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,100,30,0,0,0,0,5,2007,WD ,168675
1203,527158090,80,RL,,10147,Pave,Lvl,CulDSac,Gilbert,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,Y,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,398.0,TA,TA,Y,256,64,0,0,0,0,3,2007,WD ,160000
1204,902136110,50,RM,44.0,5914,Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,396,0,1080,0.0,0.0,1,0,3,Gd,5,Typ,0,,,,0.0,0.0,,,N,0,165,30,0,0,0,9,2008,WD ,95000
1205,906392130,60,RL,79.0,11646,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Ex,Y,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,36,28,0,0,0,0,7,2009,WD ,173000
1206,528488130,20,FV,60.0,7200,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,GasA,Ex,Y,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,572.0,TA,TA,Y,216,121,0,0,0,0,8,2006,New,187750
1207,527301170,60,RL,46.0,20544,Pave,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,791.0,791.0,GasA,Gd,Y,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3,TA,7,Typ,1,TA,Attchd,Fin,2.0,542.0,TA,TA,Y,364,63,0,0,0,0,11,2008,WD ,215000
1208,905107380,20,RL,,9981,Pave,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,BLQ,221.0,Unf,0.0,852.0,1073.0,GasA,Gd,Y,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,RFn,1.0,270.0,TA,TA,Y,0,90,0,0,0,0,3,2008,WD ,120000
1209,528439080,20,RL,70.0,8251,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,0,0,4,2007,WD ,249000
1210,534175100,20,RL,78.0,10140,Pave,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,LwQ,68.0,713.0,1334.0,GasA,Gd,Y,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,TA,7,Typ,0,,Attchd,RFn,2.0,477.0,TA,TA,Y,0,20,35,0,264,0,4,2006,WD ,164500
1211,916252170,120,RM,,8239,Pave,Lvl,Inside,GrnHill,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,Gd,5,Typ,0,,Attchd,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,11,2006,WD ,230000
1212,903426010,70,RM,,5700,Pave,Lvl,Corner,OldTown,Feedr,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,0,1344,1.0,0.0,1,1,3,Gd,6,Typ,1,Gd,Attchd,Unf,2.0,456.0,TA,TA,Y,0,0,70,0,0,0,9,2007,WD ,140000
1213,535452140,20,RL,60.0,7200,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,GasA,TA,Y,SBrkr,732,0,0,732,1.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,1.0,240.0,TA,TA,Y,0,68,0,0,0,0,9,2009,WD ,118900
1214,906378110,20,RL,71.0,9178,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,904.0,TA,TA,Y,192,142,0,0,0,0,6,2009,WD ,239900
1215,527452070,120,RL,53.0,4043,Pave,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,727.0,BLQ,156.0,186.0,1069.0,GasA,Gd,Y,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,TA,4,Typ,1,Po,Attchd,RFn,2.0,440.0,TA,TA,Y,0,55,0,0,225,0,7,2006,WD ,146300
1216,923225080,120,RM,,4224,Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,271.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,Unf,2.0,499.0,TA,TA,Y,0,100,0,0,0,0,6,2008,WD ,124000
1217,905100060,190,RL,75.0,11235,Pave,Lvl,Inside,Sawyer,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,925.0,Unf,0.0,0.0,925.0,GasA,TA,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,TA,6,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,40,176,0,0,0,0,3,2007,WD ,130000
1218,531385070,20,RL,65.0,8450,Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1349.0,1349.0,GasA,Ex,Y,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3,TA,6,Typ,0,,Attchd,Unf,2.0,539.0,TA,TA,Y,120,55,0,0,0,0,12,2007,WD ,179000
1219,527180100,20,RL,99.0,11851,Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,3,TA,5,Typ,0,,Attchd,RFn,2.0,500.0,TA,TA,Y,0,34,0,508,0,0,5,2009,WD ,180500
1220,902125160,30,RM,47.0,4608,Pave,Lvl,Corner,OldTown,Artery,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,2,TA,4,Typ,0,,Attchd,Unf,1.0,220.0,TA,TA,Y,0,0,0,0,0,0,6,2010,WD ,80000
1221,528435030,20,RL,78.0,9262,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1573.0,1573.0,GasA,Ex,Y,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,840.0,TA,TA,Y,0,36,0,0,0,0,5,2009,New,287090
1222,902427045,20,RM,70.0,12702,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,FuseA,882,0,0,882,0.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,0,45,0,0,0,0,12,2008,WD ,97000
1223,528228360,120,RL,,2938,Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1038.0,Unf,0.0,330.0,1368.0,GasA,Ex,Y,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,Gd,5,Typ,1,TA,Attchd,Fin,2.0,398.0,TA,TA,Y,130,30,0,0,0,0,5,2006,WD ,246990
1224,527175130,20,RL,160.0,18160,Grvl,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,TA,6,Typ,1,TA,Attchd,Unf,2.0,480.0,TA,TA,P,0,108,246,0,0,0,3,2007,WD ,154204
1225,535425060,20,RL,76.0,11355,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,1312,0.0,0.0,1,1,3,TA,6,Typ,1,Gd,Attchd,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,0,0,4,2008,WD ,186000
1226,527451550,160,RM,21.0,1680,Pave,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,Rec,350.0,Unf,0.0,280.0,630.0,GasA,TA,Y,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,TA,6,Typ,0,,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,12,2008,WD ,111750
1227,528176010,20,RL,110.0,14300,Pave,HLS,Inside,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696,0,0,2696,1.0,0.0,2,1,3,Ex,10,Typ,2,Gd,Attchd,Fin,3.0,958.0,TA,TA,Y,220,150,0,0,0,0,6,2010,WD ,500000
1228,906378190,60,RL,65.0,10616,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,628.0,628.0,GasA,Ex,Y,SBrkr,628,728,0,1356,0.0,0.0,2,1,3,Gd,6,Typ,1,Gd,BuiltIn,Fin,2.0,484.0,TA,TA,Y,100,24,0,0,0,0,3,2008,New,177439
1229,528108070,60,RL,96.0,11308,Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1.0,0.0,2,1,3,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,0,7,2009,WD ,335000
1230,527359070,60,RL,80.0,10480,Pave,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Unf,0.0,400.0,803.0,GasA,TA,Y,SBrkr,1098,866,0,1964,0.0,0.0,2,1,4,TA,8,Typ,1,Gd,Attchd,RFn,2.0,483.0,TA,TA,Y,0,69,0,0,0,0,9,2008,WD ,205000
1231,527184110,120,RL,35.0,5118,Pave,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,926.0,Unf,0.0,386.0,1312.0,GasA,Gd,Y,SBrkr,1321,0,0,1321,1.0,0.0,1,0,1,Gd,4,Typ,1,TA,Attchd,RFn,2.0,484.0,TA,TA,Y,0,64,140,0,0,0,8,2007,WD ,212000
1232,911370510,120,RM,44.0,3811,Pave,HLS,Corner,Crawfor,Artery,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,5,2010,WD ,246000
1233,527302070,20,RL,,10825,Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,747.0,Unf,0.0,513.0,1260.0,GasA,TA,Y,SBrkr,1260,0,0,1260,1.0,0.0,2,0,3,TA,6,Typ,0,,Attchd,Unf,2.0,598.0,TA,TA,Y,152,0,0,0,0,0,7,2008,WD ,181900
